Data type	Check status	Checked by	Year	Sampling platform (code)	Visit event identifier	Expedition identifier	Station name	Reported station name	Project	Orderer	Sampling date	Sampling time (start)	Sampling date (end)	Sampling time (end)	Shark sample id	Sample latitude (DM)	Sample longitude (DM)	Sample latitude (DD)	Sample longitude (DD)	Positioning system (code)	Station water depth	Wind direction (code)	Wind speed (m/s)	Air temperature (C)	Wet-bulb temperature (C)	Air pressure (hpa)	Weather observations (code)	Cloud (code)	Wave observation (code)	Ice (code)	Secchi depth (m)	Q-flag Secchi depth	Additional Sampling	Sampling event comment	Sampling depth (m)	Pressure CTD (dbar)	Q-flag Pressure CTD	Temperature bottle (C)	Q-flag Temperature bottle	Temperature CTD (C)	Q-flag Temperature CTD	Salinity bottle (o/oo psu)	Q-flag Salinity bottle	Salinity CTD (o/oo psu)	Q-flag Salinity CTD	Conductivity_25 bottle (mS/m)	Q-flag Conductivity_25 bottle	Conductivity CTD (mS/m)	Q-flag Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	Q-flag Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	Q-flag Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	Q-flag Hydrogen sulphide H2S	pH	Q-flag pH	pH Laboratory	Q-flag pH Laboratory	Temperature pH Laboratory (C)	Q-flag Temperature pH Laboratory	Alkalinity (mmol/kg)	Q-flag Alkalinity	Alkalinity_2 (mmol/l)	Q-flag Alkalinity_2	Phosphate PO4-P (umol/l)	Q-flag Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	Q-flag Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	Q-flag Nitrite NO2-N	Nitrate NO3-N (umol/l)	Q-flag Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	Q-flag Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	Q-flag Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	Q-flag Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	Q-flag Humus	Chlorophyll-a bottle (ug/l)	Q-flag Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	Q-flag Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	Q-flag Particulate organic carbon POC	Total organic carbon TOC (mg/l)	Q-flag Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	Q-flag Particulate organic nitrogen PON	Current direction (deca degrees)	Q-flag Current direction	Current velocity (cm/s)	Q-flag Current velocity	Lignin (mg/l)	Q-flag Lignin	Yellow substance (1/l)	Q-flag Yellow substance	Aluminium (ug/l)	Q-flag Aluminium	Urea (umol/l)	Q-flag Urea	Colored dissolved organic matter CDOM (1/m)	Q-flag Colored dissolved organic matter CDOM	Sample comment	Water category	Water district	Sea area name	Sea area code	Water type area	Sea basin	HELCOM/OSPAR area	Economic zone	County	Municipality	Station ID (VISS)	Reporting institute	Data holding centre	Internet access	Data set name	File name
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+10+10	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				10					2.1				5.7								6.64				7.3						1.451				0.42		0.66						13.82		0.86	<	37.2		32.48																						14.3						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+11+11	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				11					2.2				5.7								6.08																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5209		BJÖRNÖFJÄRDEN B2	BJÖRNÖFJÄRDEN B2	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5209+12+12	59 15.20	18 31.07	59.25338	18.51777	WGS84	12.5										1.6				12					2.2				5.7								6.08				7.3						1.432				0.40		0.70						14.08		1.08		38.6		32.83																						14.8						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+0.5+0.5	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				0.5					1.2				5.1								7.55																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+1+1	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				1					1.3				5.1								8.04																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+2+2	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				2					1.0				5.3								8.46																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+3+3	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				3					0.9				5.3								7.69																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+4+4	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				4					0.9				5.4								7.76																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+5+5	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				5					1.1				5.4								6.85																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+6+6	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				6					1.5				5.8								6.08				7.4						1.393				0.23	<	0.66						12.33		0.98		38.7		34.18																						13.5						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+7+7	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				7					2.0				5.9								5.03				7.3						1.432				0.23	<	0.70						12.85		1.10		39.3		34.64																						13.4						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5210		BJÖRNÖFJÄRDEN B3	BJÖRNÖFJÄRDEN B3	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5210+8+8	59 13.69	18 32.63	59.22823	18.54377	WGS84	8.5										3.1				8					2.3				5.9								3.50				7.3						1.432				0.24		0.74						14.07		2.05		40.8		34.99																						14.1						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+0.5+0.5	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				0.5					1.0				5.9								8.74																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+1+1	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				1					1.1				6.2								9.02																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+2+2	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				2					1.1				6.3								9.30																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+3+3	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				3					1.1				6.3								9.58																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+4+4	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				4					1.1				6.3								9.86																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+5+5	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				5					1.1				6.3								10.00																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+6+6	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				6					1.2				6.3								10.28																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+7+7	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				7					1.5				6.3								10.28																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+8+8	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				8					2.5				6.6								8.46																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+9+9	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				9					2.6				6.6								7.62																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5211		BJÖRNÖFJÄRDEN BREF	BJÖRNÖFJÄRDEN BREF	PROJ Levande kust Baltic2020	BalticSea2020	2016-02-22		2016-02-22		SHARK-HYD+2016+7798+5211+10+10	59 14.35	18 32.92	59.23917	18.54868	WGS84	10.5										7.5				10					2.7				6.6								7.55																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Nämdöfjärden	591200-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0141		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-02-22	20:40			SHARK-HYD+2016+34AR+0141+0+0	58 35.62	18 14.18	58.59367	18.23633		440	26	2.6	2.5		989	9	9	9	0					0					3.01		6.855		6.84						8.68		8.7				8.08		7.848		23.5		1.626				0.70		1.06		0.08		3.72		3.80		0.20	<	21.7		16.1		7.7	E	0.8																									3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0141		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-02-22	20:40			SHARK-HYD+2016+34AR+0141+5+5	58 35.62	18 14.18	58.59367	18.23633		440	26	2.6	2.5		989	9	9	9	0					5					3.04		6.844		6.85						8.70		8.7				8.08		7.841		23.8		1.640				0.71		1.05		0.08		3.77		3.85		0.20	<	21.2		16.2		8.9		0.8																									3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0141		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-02-22	20:40			SHARK-HYD+2016+34AR+0141+10+10	58 35.62	18 14.18	58.59367	18.23633		440	26	2.6	2.5		989	9	9	9	0					10			3.03		3.11		6.859		6.87						8.68		8.7				8.07		7.827		24.1		1.632				0.71		1.05		0.08		3.71		3.79		0.20	<	21.8		16.1		8.6		0.8																									3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
